ID,Wikidata ID,Name,Wikidata Name,Beziehung Namen,von,bis,Jahre plausibel,typ
1931_54642,Q105005,Arthur Rosenthal,Arthur Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54643,Q105005,Arthur Rosenthal,Arthur Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54644,Q105005,Arthur Rosenthal,Arthur Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54645,Q105005,Arthur Rosenthal,Arthur Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54664,Q17310829,Clara Rosenthal,Clara Rosenthal,identisch,1863-04-09,1941-11-11,plausibel,Mensch
1931_54667,Q2714150,David Rosenthal,David Rosenthal,identisch,1962-01-01,-,nein,Mensch
1931_54667,Q1176385,David Rosenthal,David Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54668,Q2714150,David Rosenthal,David Rosenthal,identisch,1962-01-01,-,nein,Mensch
1931_54668,Q1176385,David Rosenthal,David Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54671,Q97526,Eduard Rosenthal,Eduard Rosenthal,identisch,1853-01-01,1926-01-01,nein,Mensch
1931_54688,Q1353084,Erich Rosenthal,Erich Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54688,Q1353089,Erich Rosenthal,Erich Rosenthal-Pelldram,unklar,-,-,unbekannt,Mensch
1931_54689,Q1353084,Erich Rosenthal,Erich Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54689,Q1353089,Erich Rosenthal,Erich Rosenthal-Pelldram,unklar,-,-,unbekannt,Mensch
1931_54690,Q1353084,Erich Rosenthal,Erich Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54690,Q1353089,Erich Rosenthal,Erich Rosenthal-Pelldram,unklar,-,-,unbekannt,Mensch
1931_54691,Q1353084,Erich Rosenthal,Erich Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54691,Q1353089,Erich Rosenthal,Erich Rosenthal-Pelldram,unklar,-,-,unbekannt,Mensch
1931_54692,Q1353084,Erich Rosenthal,Erich Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54692,Q1353089,Erich Rosenthal,Erich Rosenthal-Pelldram,unklar,-,-,unbekannt,Mensch
1931_54693,Q1353084,Erich Rosenthal,Erich Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54693,Q1353089,Erich Rosenthal,Erich Rosenthal-Pelldram,unklar,-,-,unbekannt,Mensch
1931_54703,Q1363380,Erwin Rosenthal,Erwin Rosenthal,identisch,1904-09-18,1991-06-05,plausibel,Mensch
1931_54704,Q1363380,Erwin Rosenthal,Erwin Rosenthal,identisch,1904-09-18,1991-06-05,plausibel,Mensch
1931_54705,Q1363380,Erwin Rosenthal,Erwin Rosenthal,identisch,1904-09-18,1991-06-05,plausibel,Mensch
1931_54706,Q1363380,Erwin Rosenthal,Erwin Rosenthal,identisch,1904-09-18,1991-06-05,plausibel,Mensch
1931_54714,Q66227,Franz Rosenthal,Franz Rosenthal,identisch,1914-08-31,2003-04-08,plausibel,Mensch
1931_54715,Q1456355,Frieda Rosenthal,Frieda Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54718,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54719,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54720,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54721,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54722,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54723,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54724,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54725,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54726,Q77448,Fritz Rosenthal,Schalom Ben-Chorin,unklar,1913-07-20,1999-05-07,plausibel,Mensch
1931_54727,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54727,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54727,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54728,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54728,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54728,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54729,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54729,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54729,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54730,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54730,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54730,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54731,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54731,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54731,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54732,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54732,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54732,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54733,Q1505778,Georg Rosenthal,Georg Rosenthal,identisch,1946-12-27,-,nein,Mensch
1931_54733,Q1505782,Georg Rosenthal,Georg Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54733,Q1505777,Georg Rosenthal,Georg Rosenthal (Pädagoge),unklar,-,1934-03-16,plausibel,Mensch
1931_54748,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54749,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54750,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54751,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54752,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54753,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54754,Q96197,Hans Rosenthal,Hans Rosenthal,identisch,1925-04-02,1987-02-10,plausibel,Mensch
1931_54756,Q1249618,Harry Rosenthal,Harry Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54765,Q4396559,Heinrich Rosenthal,Heinrich Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54766,Q1600829,Heinz Rosenthal,Heinz Rosenthal,identisch,1906-01-20,1973-07-17,plausibel,Mensch
1931_54767,Q1600829,Heinz Rosenthal,Heinz Rosenthal,identisch,1906-01-20,1973-07-17,plausibel,Mensch
1931_54768,Q1600829,Heinz Rosenthal,Heinz Rosenthal,identisch,1906-01-20,1973-07-17,plausibel,Mensch
1931_54785,Q4396567,Hugo Rosenthal,Hugo Rosenthal-Bonin,unklar,1840-01-01,-,nein,Mensch
1931_54786,Q4396567,Hugo Rosenthal,Hugo Rosenthal-Bonin,unklar,1840-01-01,-,nein,Mensch
1931_54787,Q4396567,Hugo Rosenthal,Hugo Rosenthal-Bonin,unklar,1840-01-01,-,nein,Mensch
1931_54788,Q4396567,Hugo Rosenthal,Hugo Rosenthal-Bonin,unklar,1840-01-01,-,nein,Mensch
1931_54789,Q4396567,Hugo Rosenthal,Hugo Rosenthal-Bonin,unklar,1840-01-01,-,nein,Mensch
1931_54790,Q4396567,Hugo Rosenthal,Hugo Rosenthal-Bonin,unklar,1840-01-01,-,nein,Mensch
1931_54799,Q84710,Isidor Rosenthal,Isidor Rosenthal,identisch,1836-07-16,1915-01-01,nein,Mensch
1931_54800,Q84710,Isidor Rosenthal,Isidor Rosenthal,identisch,1836-07-16,1915-01-01,nein,Mensch
1931_54801,Q84710,Isidor Rosenthal,Isidor Rosenthal,identisch,1836-07-16,1915-01-01,nein,Mensch
1931_54802,Q84710,Isidor Rosenthal,Isidor Rosenthal,identisch,1836-07-16,1915-01-01,nein,Mensch
1931_54803,Q84710,Isidor Rosenthal,Isidor Rosenthal,identisch,1836-07-16,1915-01-01,nein,Mensch
1931_54807,Q1293460,Jacques Rosenthal,Jacques Rosenthal,identisch,1854-07-17,1937-10-05,plausibel,Mensch
1931_54808,Q1293460,Jacques Rosenthal,Jacques Rosenthal,identisch,1854-07-17,1937-10-05,plausibel,Mensch
1931_54829,Q1707917,Joseph Rosenthal,Joseph Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54830,Q1707917,Joseph Rosenthal,Joseph Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54831,Q1707917,Joseph Rosenthal,Joseph Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54843,Q1732734,Karl Rosenthal,Karl Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54844,Q1732734,Karl Rosenthal,Karl Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54845,Q1732734,Karl Rosenthal,Karl Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54856,Q1260671,Leo Rosenthal,Leo Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54859,Q15907329,Leopold Rosenthal,Leopold Rosenthaler,unklar,-,-,unbekannt,Mensch
1931_54870,Q1531825,Ludwig Rosenthal,Ludwig Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54871,Q1531825,Ludwig Rosenthal,Ludwig Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54872,Q1531825,Ludwig Rosenthal,Ludwig Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54873,Q1531825,Ludwig Rosenthal,Ludwig Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54874,Q1531825,Ludwig Rosenthal,Ludwig Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54897,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54898,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54899,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54900,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54901,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54902,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54903,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54904,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54905,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54906,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54907,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54908,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54909,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54910,Q1913306,Max Rosenthal,Max Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54919,Q213772,Moritz Rosenthal,Moriz Rosenthal,unklar,1862-12-18,1946-09-03,plausibel,Mensch
1931_54920,Q213772,Moritz Rosenthal,Moriz Rosenthal,unklar,1862-12-18,1946-09-03,plausibel,Mensch
1931_54921,Q213772,Moritz Rosenthal,Moriz Rosenthal,unklar,1862-12-18,1946-09-03,plausibel,Mensch
1931_54922,Q213772,Moritz Rosenthal,Moriz Rosenthal,unklar,1862-12-18,1946-09-03,plausibel,Mensch
1931_54923,Q213772,Moritz Rosenthal,Moriz Rosenthal,unklar,1862-12-18,1946-09-03,plausibel,Mensch
1931_54924,Q213772,Moritz Rosenthal,Moriz Rosenthal,unklar,1862-12-18,1946-09-03,plausibel,Mensch
1931_54932,Q16855501,Otto Rosenthal,Otto Rosenthal,identisch,1881-03-12,1924-02-29,nein,Mensch
1931_54933,Q16855501,Otto Rosenthal,Otto Rosenthal,identisch,1881-03-12,1924-02-29,nein,Mensch
1931_54934,Q16855501,Otto Rosenthal,Otto Rosenthal,identisch,1881-03-12,1924-02-29,nein,Mensch
1931_54935,Q1671380,Paul Rosenthal,Paul Rosenthal,identisch,1893-07-14,1977-06-22,plausibel,Mensch
1931_54936,Q1671380,Paul Rosenthal,Paul Rosenthal,identisch,1893-07-14,1977-06-22,plausibel,Mensch
1931_54937,Q1671380,Paul Rosenthal,Paul Rosenthal,identisch,1893-07-14,1977-06-22,plausibel,Mensch
1931_54938,Q1671380,Paul Rosenthal,Paul Rosenthal,identisch,1893-07-14,1977-06-22,plausibel,Mensch
1931_54939,Q1671380,Paul Rosenthal,Paul Rosenthal,identisch,1893-07-14,1977-06-22,plausibel,Mensch
1931_54940,Q1671380,Paul Rosenthal,Paul Rosenthal,identisch,1893-07-14,1977-06-22,plausibel,Mensch
1931_54943,Q125081,Philipp Rosenthal,Philipp Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54944,Q125081,Philipp Rosenthal,Philipp Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54951,Q1365573,Robert Rosenthal,Robert Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54951,Q2158658,Robert Rosenthal,Robert Rosenthal,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_54951,Q2158660,Robert Rosenthal,Robert Rosenthal (Pilot),unklar,1917-06-11,2007-04-20,plausibel,Mensch
1931_54964,Q948928,Samuel Rosenthal,Samuel Rosenthal,identisch,1837-09-07,1902-09-12,nein,Mensch
1931_54968,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54969,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54970,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54971,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54972,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54973,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54974,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54975,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54976,Q1270980,Siegfried Rosenthal,Siegfried Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54986,Q2545991,Walter Rosenthal,Walter Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54987,Q2545991,Walter Rosenthal,Walter Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54988,Q2545991,Walter Rosenthal,Walter Rosenthal,identisch,-,-,unbekannt,Mensch
1931_54989,Q2545991,Walter Rosenthal,Walter Rosenthal,identisch,-,-,unbekannt,Mensch
1931_55016,Q370836, Rosenzweig,Rosenzweig,unklar,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55016,Q88047, Rosenzweig,Vinzenz Rosenzweig von Schwannau,unklar,1791-01-01,1865-12-08,nein,Mensch
1931_55016,Q15059475, Rosenzweig,Rosenzweighaus,unklar,-,-,unbekannt,-
1931_55016,Q2167300, Rosenzweig,Rosenzweig PF,,,
1931_55016,Q1705577, Rosenzweig,Josef Rosenzweig-Moir,unklar,-,-,unbekannt,Mensch
1931_55067,Q103667,David Rosin,David Rosin,identisch,1823-05-27,1894-12-31,nein,Mensch
1931_55070,Q120933,Heinrich Rosin,Heinrich Rosin,identisch,-,-,unbekannt,Mensch
1931_55100,Q1679316,Jakob Rosner,Jakob Rosner,identisch,1890-03-25,1970-06-18,plausibel,Mensch
1931_55119,Q1598646,Heinrich Ross,Heinrich Rosskotten,unklar,1886-05-29,1972-06-05,plausibel,Mensch
1931_55148,Q17265505,Paul Rost,Paul Rost,identisch,1904-06-12,1984-03-21,plausibel,Mensch
1931_55148,Q67001,Paul Rost,Paul Rostock,unklar,1892-01-18,1956-06-17,plausibel,Mensch
1931_55168,Q363697,Adolf Roth,Adolf Roth,identisch,1937-09-15,-,nein,Mensch
1931_55168,Q364027,Adolf Roth,Adolf Rothermundt,unklar,1846-01-15,-,nein,Mensch
1931_55171,Q1670958,Alfred Roth,Alfred Roth,identisch,1903-05-21,1998-10-20,plausibel,Mensch
1931_55171,Q1762305,Alfred Roth,Alfred Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55171,Q110833,Alfred Roth,Alfred Roth,identisch,-,-,unbekannt,Mensch
1931_55171,Q2645750,Alfred Roth,Alfred Roth (Schriftsteller),unklar,1882-10-24,1950-07-24,plausibel,Mensch
1931_55175,Q87080,Bernhard Roth,Bernd Rothmann,unklar,1495-01-01,1535-01-01,nein,Mensch
1931_55176,Q87080,Bernhard Roth,Bernd Rothmann,unklar,1495-01-01,1535-01-01,nein,Mensch
1931_55183,Q655268,David Roth,David Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55183,Q1176391,David Roth,David Rothkopf,unklar,1955-12-24,-,nein,Mensch
1931_55183,Q1176389,David Roth,David Roth (Politiker),unklar,-,-,unbekannt,Mensch
1931_55184,Q655268,David Roth,David Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55184,Q1176391,David Roth,David Rothkopf,unklar,1955-12-24,-,nein,Mensch
1931_55184,Q1176389,David Roth,David Roth (Politiker),unklar,-,-,unbekannt,Mensch
1931_55187,Q1338996,Emmy Roth,Emmy Roth,identisch,-,-,unbekannt,Mensch
1931_55188,Q1353088,Erich Roth,Erich Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55188,Q1353092,Erich Roth,Erich Roth,identisch,-,-,unbekannt,Mensch
1931_55188,Q76515,Erich Roth,Erich Rothacker,unklar,1881-03-12,1965-08-11,plausibel,Mensch
1931_55188,Q1353093,Erich Roth,Erich Rothe,unklar,1895-07-21,1988-02-19,plausibel,Mensch
1931_55188,Q1353097,Erich Roth,Erich Rother,unklar,-,-,unbekannt,Mensch
1931_55188,Q1353085,Erich Roth,Erich Roth (SS-Führer),unklar,-,-,unbekannt,Mensch
1931_55189,Q1353088,Erich Roth,Erich Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55189,Q1353092,Erich Roth,Erich Roth,identisch,-,-,unbekannt,Mensch
1931_55189,Q76515,Erich Roth,Erich Rothacker,unklar,1881-03-12,1965-08-11,plausibel,Mensch
1931_55189,Q1353093,Erich Roth,Erich Rothe,unklar,1895-07-21,1988-02-19,plausibel,Mensch
1931_55189,Q1353097,Erich Roth,Erich Rother,unklar,-,-,unbekannt,Mensch
1931_55189,Q1353085,Erich Roth,Erich Roth (SS-Führer),unklar,-,-,unbekannt,Mensch
1931_55190,Q1353088,Erich Roth,Erich Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55190,Q1353092,Erich Roth,Erich Roth,identisch,-,-,unbekannt,Mensch
1931_55190,Q76515,Erich Roth,Erich Rothacker,unklar,1881-03-12,1965-08-11,plausibel,Mensch
1931_55190,Q1353093,Erich Roth,Erich Rothe,unklar,1895-07-21,1988-02-19,plausibel,Mensch
1931_55190,Q1353097,Erich Roth,Erich Rother,unklar,-,-,unbekannt,Mensch
1931_55190,Q1353085,Erich Roth,Erich Roth (SS-Führer),unklar,-,-,unbekannt,Mensch
1931_55191,Q1356109,Erna Roth,Erna Roth-Oberth,unklar,1922-02-27,-,nein,Mensch
1931_55192,Q1359956,Ernst Roth,Ernst Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55192,Q1359962,Ernst Roth,Ernst Roth (Musikverleger),unklar,-,1971-07-17,plausibel,Mensch
1931_55192,Q1359967,Ernst Roth,Ernst Rothenwänder,unklar,-,-,unbekannt,Mensch
1931_55192,Q1359963,Ernst Roth,Ernst Roth (Politiker),unklar,-,-,unbekannt,Mensch
1931_55192,Q1359965,Ernst Roth,Ernst Rothenbacher,unklar,-,-,unbekannt,Mensch
1931_55199,Q836114,Felix Roth,Felix Roth,identisch,1987-11-13,-,nein,Mensch
1931_55200,Q836114,Felix Roth,Felix Roth,identisch,1987-11-13,-,nein,Mensch
1931_55201,Q1468040,Fritz Roth,Fritz Roth,identisch,1949-08-01,2012-12-13,nein,Mensch
1931_55201,Q1468042,Fritz Roth,Fritz Roth,identisch,-,-,unbekannt,Mensch
1931_55201,Q1468043,Fritz Roth,Fritz Roth,identisch,-,-,unbekannt,Mensch
1931_55201,Q1468038,Fritz Roth,Fritz Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55202,Q1505783,Georg Roth,Georg Roth,identisch,1919-11-01,2008-06-22,plausibel,Mensch
1931_55202,Q1109942,Georg Roth,Georg Rothgießer,unklar,1858-12-26,1943-04-06,plausibel,Mensch
1931_55203,Q1505783,Georg Roth,Georg Roth,identisch,1919-11-01,2008-06-22,plausibel,Mensch
1931_55203,Q1109942,Georg Roth,Georg Rothgießer,unklar,1858-12-26,1943-04-06,plausibel,Mensch
1931_55205,Q1548507,Helene Roth,Helene Roth,identisch,1887-08-12,1966-12-31,plausibel,Mensch
1931_55205,Q1602015,Helene Roth,Helene Rothländer,unklar,1890-12-23,1976-07-01,plausibel,Mensch
1931_55208,Q444270,James Roth,James Rothman,unklar,1950-11-03,-,nein,Mensch
1931_55209,Q1704607,Josef Roth,Josef Freiherr Roth von Limanowa-Łapanów,unklar,1859-10-21,1927-04-09,nein,Mensch
1931_55210,Q1704607,Josef Roth,Josef Freiherr Roth von Limanowa-Łapanów,unklar,1859-10-21,1927-04-09,nein,Mensch
1931_55213,Q1399159,Kurt Roth,Kurt Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55213,Q1278403,Kurt Roth,Kurt Roth,identisch,-,-,unbekannt,Mensch
1931_55213,Q1794024,Kurt Roth,Kurt Roth (Maler),unklar,1899-01-01,1975-10-30,plausibel,Mensch
1931_55213,Q114498,Kurt Roth,Kurt W. Rothschild,unklar,1914-10-21,2010-11-15,plausibel,Mensch
1931_55215,Q95501,Leopold Roth,Leopold Rother,unklar,1894-08-27,1978-07-03,plausibel,Mensch
1931_55215,Q15825673,Leopold Roth,Leopold Rothaug,unklar,-,-,unbekannt,Mensch
1931_55216,Q1874925,Ludwig Roth,Ludwig Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55216,Q91367,Ludwig Roth,Ludwig Roth von Schreckenstein,unklar,1789-01-01,1858-01-01,nein,Mensch
1931_55217,Q1874925,Ludwig Roth,Ludwig Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55217,Q91367,Ludwig Roth,Ludwig Roth von Schreckenstein,unklar,1789-01-01,1858-01-01,nein,Mensch
1931_55219,Q1638212,Markus Roth,Markus Roth,identisch,1911-03-03,1996-05-24,plausibel,Mensch
1931_55219,Q15990597,Markus Roth,Markus Rothschild,unklar,-,-,unbekannt,Mensch
1931_55219,Q1901755,Markus Roth,Markus Rothkranz,unklar,-,-,unbekannt,Mensch
1931_55219,Q1901757,Markus Roth,Markus Rothacher,unklar,-,-,unbekannt,Mensch
1931_55220,Q85711,Max Roth,Max Rothmann,unklar,1868-04-26,1915-08-12,nein,Mensch
1931_55220,Q1635834,Max Roth,Max Rothstein,unklar,1859-02-06,1940-11-24,plausibel,Mensch
1931_55220,Q1475581,Max Roth,Max Rothman,unklar,-,-,unbekannt,Film
1931_55220,Q1913307,Max Roth,Max Rothfels,unklar,1854-06-10,1935-10-22,plausibel,Mensch
1931_55221,Q85711,Max Roth,Max Rothmann,unklar,1868-04-26,1915-08-12,nein,Mensch
1931_55221,Q1635834,Max Roth,Max Rothstein,unklar,1859-02-06,1940-11-24,plausibel,Mensch
1931_55221,Q1475581,Max Roth,Max Rothman,unklar,-,-,unbekannt,Film
1931_55221,Q1913307,Max Roth,Max Rothfels,unklar,1854-06-10,1935-10-22,plausibel,Mensch
1931_55222,Q85711,Max Roth,Max Rothmann,unklar,1868-04-26,1915-08-12,nein,Mensch
1931_55222,Q1635834,Max Roth,Max Rothstein,unklar,1859-02-06,1940-11-24,plausibel,Mensch
1931_55222,Q1475581,Max Roth,Max Rothman,unklar,-,-,unbekannt,Film
1931_55222,Q1913307,Max Roth,Max Rothfels,unklar,1854-06-10,1935-10-22,plausibel,Mensch
1931_55223,Q85711,Max Roth,Max Rothmann,unklar,1868-04-26,1915-08-12,nein,Mensch
1931_55223,Q1635834,Max Roth,Max Rothstein,unklar,1859-02-06,1940-11-24,plausibel,Mensch
1931_55223,Q1475581,Max Roth,Max Rothman,unklar,-,-,unbekannt,Film
1931_55223,Q1913307,Max Roth,Max Rothfels,unklar,1854-06-10,1935-10-22,plausibel,Mensch
1931_55224,Q121444,Moritz Roth,Moritz Roth,identisch,-,-,unbekannt,Mensch
1931_55226,Q15989185,Oskar Roth,Oskar Roth,identisch,1933-02-23,-,nein,Mensch
1931_55227,Q2062023,Paul Roth,Paul Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55227,Q1423168,Paul Roth,Paul Roth,identisch,1896-10-03,1961-09-07,plausibel,Mensch
1931_55227,Q464178,Paul Roth,Paul A. Rothchild,unklar,1935-04-18,1995-03-30,nein,Mensch
1931_55227,Q111081,Paul Roth,Paul Rother,unklar,1871-01-01,1958-01-01,plausibel,Mensch
1931_55227,Q2062026,Paul Roth,Paul Roth (Zeitungswissenschaftler),unklar,1885-09-05,1964-04-25,plausibel,Mensch
1931_55228,Q2062023,Paul Roth,Paul Roth,identisch,-,-,unbekannt,Wikimedia-Begriffsklärungsseite
1931_55228,Q1423168,Paul Roth,Paul Roth,identisch,1896-10-03,1961-09-07,plausibel,Mensch
1931_55228,Q464178,Paul Roth,Paul A. Rothchild,unklar,1935-04-18,1995-03-30,nein,Mensch
1931_55228,Q111081,Paul Roth,Paul Rother,unklar,1871-01-01,1958-01-01,plausibel,Mensch
